1,2,3,4,5,6,Header_to_be_stripped,,,,,,,,,,,,,,,,,,,,
39999,PROV122834311,1216619911,122421911,Sanchez,Johnny,231H00000X,null,null,null,null,Brunswick,OH,44212,null,1222129711,null,null,null,null,null,null,null,null,null,null,null
40009,PROV122834311,1216619911,122466511,Sanchez,Johnny,231H00000X,null,null,null,null,Brunswick,OH,44212,null,1222330411,null,null,null,null,null,null,null,null,null,null,null
40018,PROV122834611,1216622611,122421911,Keller,Kayla,235Z00000X,null,null,null,null,Cleveland,OH,44135,null,1222129711,null,null,null,null,null,null,null,null,null,null,null
40029,PROV122834611,1216622611,122466511,Keller,Kayla,235Z00000X,null,null,null,null,Cleveland,OH,44135,null,1222330411,null,null,null,null,null,null,null,null,null,null,null
40039,PROV122834861,1216624861,122466511,Frost,Pauline,246Q00000X,null,null,null,null,Valley City,OH,44280,null,1222330411,null,null,null,null,null,null,null,null,null,null,null
40044,PROV122838061,1216653661,122466511,Perez,Anita,251B00000X,null,null,null,null,Cleveland,OH,44130,null,1222330411,null,null,null,null,null,null,null,null,null,null,null
40052,PROV122839211,1216664011,122466511,Byrd,Brian,261QC1500X,null,null,null,null,Cleveland,OH,44101,null,1222330411,null,null,null,null,null,null,null,null,null,null,null
40065,PROV122842261,1216691461,122428411,Preston,Christina,282N00000X,null,null,null,null,Euclid,OH,44123,null,1222158961,null,null,null,null,null,null,null,null,null,null,null
40068,PROV122842261,1216691461,122466511,Preston,Christina,282N00000X,null,null,null,null,Euclid,OH,44123,null,1222330411,null,null,null,null,null,null,null,null,null,null,null
40070,PROV122842911,1216697311,122468011,Gillespie,Annmarie,291U00000X,null,null,null,null,Cleveland,OH,44135,null,1222337161,null,null,null,null,null,null,null,null,null,null,null
40083,PROV122846161,1216726561,122420011,Romero,Sandy,363A00000X,null,null,null,null,Avon Lake,OH,44012,null,1222121161,null,null,null,null,null,null,null,null,null,null,null
40090,PROV122846161,1216726561,122421911,Romero,Sandy,363A00000X,null,null,null,null,Avon Lake,OH,44012,null,1222129711,null,null,null,null,null,null,null,null,null,null,null
40106,PROV122846161,1216726561,122428411,Romero,Sandy,363A00000X,null,null,null,null,Avon Lake,OH,44012,null,1222158961,null,null,null,null,null,null,null,null,null,null,null
40123,PROV122846161,1216726561,122438811,Romero,Sandy,363A00000X,null,null,null,null,Avon Lake,OH,44012,null,1222205761,null,null,null,null,null,null,null,null,null,null,null
40125,PROV122846161,1216726561,122439311,Romero,Sandy,363A00000X,null,null,null,null,Avon Lake,OH,44012,null,1222208011,null,null,null,null,null,null,null,null,null,null,null
40144,PROV122846161,1216726561,122466511,Romero,Sandy,363A00000X,null,null,null,null,Avon Lake,OH,44012,1222330411|122466511|PROV123468811,1222330411,null,null,null,null,null,null,null,null,null,null,null
40169,PROV122846311,1216727911,122420011,Erickson,Hugh,363L00000X,null,null,null,null,Cleveland,OH,44113,null,1222121161,null,null,null,null,null,null,null,null,null,null,null
40173,PROV122846311,1216727911,122421911,Erickson,Hugh,363L00000X,null,null,null,null,Cleveland,OH,44113,null,1222129711,null,null,null,null,null,null,null,null,null,null,null
40188,PROV122846311,1216727911,122428411,Erickson,Hugh,363L00000X,null,null,null,null,Cleveland,OH,44113,null,1222158961,null,null,null,null,null,null,null,null,null,null,null
40195,PROV122846311,1216727911,122438811,Erickson,Hugh,363L00000X,null,null,null,null,Cleveland,OH,44113,null,1222205761,null,null,null,null,null,null,null,null,null,null,null
40196,PROV122846311,1216727911,122439311,Erickson,Hugh,363L00000X,null,null,null,null,Cleveland,OH,44113,null,1222208011,null,null,null,null,null,null,null,null,null,null,null
40209,PROV122846311,1216727911,122466511,Erickson,Hugh,363L00000X,null,null,null,null,Cleveland,OH,44113,1222330411|122466511|PROV123468811,1222330411,null,null,null,null,null,null,null,null,null,null,null
40233,PROV122846411,1216728811,122421911,Lloyd,Matt,363LA2200X,null,null,null,null,North Royalton,OH,44133,null,1222129711,null,null,null,null,null,null,null,null,null,null,null
40243,PROV122846411,1216728811,122428411,Lloyd,Matt,363LA2200X,null,null,null,null,North Royalton,OH,44133,null,1222158961,null,null,null,null,null,null,null,null,null,null,null
40248,PROV122846411,1216728811,122438811,Lloyd,Matt,363LA2200X,null,null,null,null,North Royalton,OH,44133,null,1222205761,null,null,null,null,null,null,null,null,null,null,null
40250,PROV122846411,1216728811,122439311,Lloyd,Matt,363LA2200X,null,null,null,null,North Royalton,OH,44133,null,1222208011,null,null,null,null,null,null,null,null,null,null,null
40261,PROV122846411,1216728811,122466511,Lloyd,Matt,363LA2200X,null,null,null,null,North Royalton,OH,44133,1222330411|122466511|PROV123468811,1222330411,null,null,null,null,null,null,null,null,null,null,null
40276,PROV122846461,1216729261,122421911,Rivers,Benita,363LC0200X,null,null,null,null,Solon,OH,44139,null,1222129711,null,null,null,null,null,null,null,null,null,null,null
40278,PROV122846461,1216729261,122466511,Rivers,Benita,363LC0200X,null,null,null,null,Solon,OH,44139,null,1222330411,null,null,null,null,null,null,null,null,null,null,null
40280,PROV122846511,1216729711,122421911,Person,Sarah,363LC1500X,null,null,null,null,Cleveland,OH,44110,null,1222129711,null,null,null,null,null,null,null,null,null,null,null
40288,PROV122846561,1216730161,122420011,Hurley,Simon,363LF0000X,null,null,null,null,Chagrin Falls,OH,44022,null,1222121161,null,null,null,null,null,null,null,null,null,null,null
40293,PROV122846561,1216730161,122421911,Hurley,Simon,363LF0000X,null,null,null,null,Chagrin Falls,OH,44022,null,1222129711,null,null,null,null,null,null,null,null,null,null,null
40311,PROV122846561,1216730161,122428411,Hurley,Simon,363LF0000X,null,null,null,null,Chagrin Falls,OH,44022,null,1222158961,null,null,null,null,null,null,null,null,null,null,null
40324,PROV122846561,1216730161,122438811,Hurley,Simon,363LF0000X,null,null,null,null,Chagrin Falls,OH,44022,null,1222205761,null,null,null,null,null,null,null,null,null,null,null
40325,PROV122846561,1216730161,122439311,Hurley,Simon,363LF0000X,null,null,null,null,Chagrin Falls,OH,44022,null,1222208011,null,null,null,null,null,null,null,null,null,null,null
40341,PROV122846561,1216730161,122466511,Hurley,Simon,363LF0000X,null,null,null,null,Chagrin Falls,OH,44022,1222330411|122466511|PROV123468811,1222330411,null,null,null,null,null,null,null,null,null,null,null
40363,PROV122846661,1216731061,122466511,Truong,Olga,363LN0000X,null,null,null,null,Avon Lake,OH,44012,null,1222330411,null,null,null,null,null,null,null,null,null,null,null
40366,PROV122846711,1216731511,122466511,Barrera,Myron,363LN0005X,null,null,null,null,Avon,OH,44011,null,1222330411,null,null,null,null,null,null,null,null,null,null,null
40374,PROV122846861,1216732861,122421911,Alvarado,Julian,363LP0808X,null,null,null,null,Cleveland,OH,44104,null,1222129711,null,null,null,null,null,null,null,null,null,null,null
40380,PROV122846861,1216732861,122439311,Alvarado,Julian,363LP0808X,null,null,null,null,Cleveland,OH,44104,null,1222208011,null,null,null,null,null,null,null,null,null,null,null
40389,PROV122846861,1216732861,122466511,Alvarado,Julian,363LP0808X,null,null,null,null,Cleveland,OH,44104,null,1222330411,null,null,null,null,null,null,null,null,null,null,null
40398,PROV122846961,1216733761,122421911,Cox,Susan,363LP2300X,null,null,null,null,Cleveland,OH,44106,null,1222129711,null,null,null,null,null,null,null,null,null,null,null
40400,PROV122846961,1216733761,122439311,Cox,Susan,363LP2300X,null,null,null,null,Cleveland,OH,44106,null,1222208011,null,null,null,null,null,null,null,null,null,null,null
40402,PROV122846961,1216733761,122466511,Cox,Susan,363LP2300X,null,null,null,null,Cleveland,OH,44106,null,1222330411,null,null,null,null,null,null,null,null,null,null,null
40407,PROV122847011,1216734211,122466511,Velazquez,Jewell,363LS0200X,null,null,null,null,Medina,OH,44256,null,1222330411,null,null,null,null,null,null,null,null,null,null,null
40411,PROV122847061,1216734661,122421911,Miranda,Josefa,363LW0102X,null,null,null,null,Independence,OH,44131,null,1222129711,null,null,null,null,null,null,null,null,null,null,null
40420,PROV122847061,1216734661,122466511,Miranda,Josefa,363LW0102X,null,null,null,null,Independence,OH,44131,null,1222330411,null,null,null,null,null,null,null,null,null,null,null
40430,PROV122847111,1216735111,122421911,Webb,Shannon,363LX0001X,null,null,null,null,Westlake,OH,44145,null,1222129711,null,null,null,null,null,null,null,null,null,null,null
40438,PROV122847111,1216735111,122466511,Webb,Shannon,363LX0001X,null,null,null,null,Westlake,OH,44145,null,1222330411,null,null,null,null,null,null,null,null,null,null,null
40442,PROV122847211,1216736011,122421911,Barrera,Mark,364S00000X,null,null,null,null,Avon Lake,OH,44012,null,1222129711,null,null,null,null,null,null,null,null,null,null,null
40444,PROV122847211,1216736011,122466511,Barrera,Mark,364S00000X,null,null,null,null,Avon Lake,OH,44012,null,1222330411,null,null,null,null,null,null,null,null,null,null,null
40448,PROV122847511,1216738711,122466511,Dixon,Bennie,364SE0003X,null,null,null,null,Wellington,OH,44090,null,1222330411,null,null,null,null,null,null,null,null,null,null,null
40450,PROV122847611,1216739611,122421911,Truong,Adrian,364SF0001X,null,null,null,null,Cleveland,OH,44112,null,1222129711,null,null,null,null,null,null,null,null,null,null,null
40457,PROV122848811,1216750411,122466511,Arroyo,Ron,364SX0200X,null,null,null,null,North Royalton,OH,44133,null,1222330411,null,null,null,null,null,null,null,null,null,null,null
40460,PROV122848961,1216751761,122421911,Daniel,Colt,367A00000X,null,null,null,null,Lorain,OH,44053,null,1222129711,null,null,null,null,null,null,null,null,null,null,null
40464,PROV122848961,1216751761,122428411,Daniel,Colt,367A00000X,null,null,null,null,Lorain,OH,44053,null,1222158961,null,null,null,null,null,null,null,null,null,null,null
40468,PROV122848961,1216751761,122466511,Daniel,Colt,367A00000X,null,null,null,null,Lorain,OH,44053,null,1222330411,null,null,null,null,null,null,null,null,null,null,null
40476,PROV122849011,1216752211,122420011,Tucker,Amparo,367H00000X,null,null,null,null,Independence,OH,44131,null,1222121161,null,null,null,null,null,null,null,null,null,null,null
40489,PROV122849961,1216760761,122420011,Jennings,Tate,390200000X,null,null,null,null,Parkman,OH,44080,null,1222121161,null,null,null,null,null,null,null,null,null,null,null
40493,PROV122849961,1216760761,122421911,Jennings,Tate,390200000X,null,null,null,null,Parkman,OH,44080,null,1222129711,null,null,null,null,null,null,null,null,null,null,null
40508,PROV122849961,1216760761,122438811,Jennings,Tate,390200000X,null,null,null,null,Parkman,OH,44080,null,1222205761,null,null,null,null,null,null,null,null,null,null,null
40509,PROV122849961,1216760761,122439311,Jennings,Tate,390200000X,null,null,null,null,Parkman,OH,44080,null,1222208011,null,null,null,null,null,null,null,null,null,null,null
40519,PROV122849961,1216760761,122466511,Jennings,Tate,390200000X,null,null,null,null,Parkman,OH,44080,null,1222330411,null,null,null,null,null,null,null,null,null,null,null
40531,PROV122850061,1216761661,122420011,Graves,Melvin,null,null,null,null,null,Solon,OH,44139,null,1222121161,null,null,null,null,null,null,null,null,null,null,null
40534,PROV122850061,1216761661,122421911,Graves,Melvin,null,null,null,null,null,Solon,OH,44139,null,1222129711,null,null,null,null,null,null,null,null,null,null,null
40546,PROV122850061,1216761661,122438811,Graves,Melvin,null,null,null,null,null,Solon,OH,44139,null,1222205761,null,null,null,null,null,null,null,null,null,null,null
40547,PROV122850061,1216761661,122439311,Graves,Melvin,null,null,null,null,null,Solon,OH,44139,null,1222208011,null,null,null,null,null,null,null,null,null,null,null
40560,PROV122850061,1216761661,122466511,Graves,Melvin,null,null,null,null,null,Solon,OH,44139,null,1222330411,null,null,null,null,null,null,null,null,null,null,null
40563,PROV122850061,1216761661,122468011,Graves,Melvin,null,null,null,null,null,Solon,OH,44139,null,1222337161,null,null,null,null,null,null,null,null,null,null,null
40579,PROV122891811,1217137411,122420011,Krueger,Adriana,null,null,null,null,null,Perry,OH,44081,null,1222121161,null,null,null,null,null,null,null,null,null,null,null
40582,PROV122891811,1217137411,122421911,Krueger,Adriana,null,null,null,null,null,Perry,OH,44081,null,1222129711,null,null,null,null,null,null,null,null,null,null,null
40588,PROV122891811,1217137411,122428411,Krueger,Adriana,null,null,null,null,null,Perry,OH,44081,null,1222158961,null,null,null,null,null,null,null,null,null,null,null
40591,PROV122891811,1217137411,122438811,Krueger,Adriana,null,null,null,null,null,Perry,OH,44081,null,1222205761,null,null,null,null,null,null,null,null,null,null,null
40602,PROV122891811,1217137411,122466511,Krueger,Adriana,null,null,null,null,null,Perry,OH,44081,null,1222330411,null,null,null,null,null,null,null,null,null,null,null
40617,PROV122933561,1217513161,122420011,Pham,Kris,null,null,null,null,null,Cleveland,OH,44126,null,1222121161,null,null,null,null,null,null,null,null,null,null,null
40621,PROV122933561,1217513161,122421911,Pham,Kris,null,null,null,null,null,Cleveland,OH,44126,null,1222129711,null,null,null,null,null,null,null,null,null,null,null
40630,PROV122933561,1217513161,122438811,Pham,Kris,null,null,null,null,null,Cleveland,OH,44126,null,1222205761,null,null,null,null,null,null,null,null,null,null,null
40644,PROV122933561,1217513161,122466511,Pham,Kris,null,null,null,null,null,Cleveland,OH,44126,null,1222330411,null,null,null,null,null,null,null,null,null,null,null
40647,PROV122933561,1217513161,122468011,Pham,Kris,null,null,null,null,null,Cleveland,OH,44126,null,1222337161,null,null,null,null,null,null,null,null,null,null,null
40664,PROV122975311,1217888911,122420011,Lugo,Lacy,null,null,null,null,null,Berea,OH,44017,null,1222121161,null,null,null,null,null,null,null,null,null,null,null
40666,PROV122975311,1217888911,122421911,Lugo,Lacy,null,null,null,null,null,Berea,OH,44017,null,1222129711,null,null,null,null,null,null,null,null,null,null,null
40672,PROV122975311,1217888911,122428411,Lugo,Lacy,null,null,null,null,null,Berea,OH,44017,null,1222158961,null,null,null,null,null,null,null,null,null,null,null
40674,PROV122975311,1217888911,122438811,Lugo,Lacy,null,null,null,null,null,Berea,OH,44017,null,1222205761,null,null,null,null,null,null,null,null,null,null,null
40687,PROV122975311,1217888911,122466511,Lugo,Lacy,null,null,null,null,null,Berea,OH,44017,null,1222330411,null,null,null,null,null,null,null,null,null,null,null
40691,PROV122975311,1217888911,122468011,Lugo,Lacy,null,null,null,null,null,Berea,OH,44017,null,1222337161,null,null,null,null,null,null,null,null,null,null,null
40692,PROV122975311,1217888911,122472011,Lugo,Lacy,null,null,null,null,null,Berea,OH,44017,null,1222355161,null,null,null,null,null,null,null,null,null,null,null
40705,PROV123017061,1218264661,122420011,Booth,Juanita,null,null,null,null,null,Cleveland,OH,44102,null,1222121161,null,null,null,null,null,null,null,null,null,null,null
40708,PROV123017061,1218264661,122421911,Booth,Juanita,null,null,null,null,null,Cleveland,OH,44102,null,1222129711,null,null,null,null,null,null,null,null,null,null,null
40717,PROV123017061,1218264661,122438811,Booth,Juanita,null,null,null,null,null,Cleveland,OH,44102,null,1222205761,null,null,null,null,null,null,null,null,null,null,null
40731,PROV123017061,1218264661,122466511,Booth,Juanita,null,null,null,null,null,Cleveland,OH,44102,null,1222330411,null,null,null,null,null,null,null,null,null,null,null
40746,PROV123058811,1218640411,122420011,Torres,Keenan,null,null,null,null,null,Cleveland,OH,44126,null,1222121161,null,null,null,null,null,null,null,null,null,null,null
40748,PROV123058811,1218640411,122421911,Torres,Keenan,null,null,null,null,null,Cleveland,OH,44126,null,1222129711,null,null,null,null,null,null,null,null,null,null,null
40752,PROV123058811,1218640411,122428411,Torres,Keenan,null,null,null,null,null,Cleveland,OH,44126,null,1222158961,null,null,null,null,null,null,null,null,null,null,null
40753,PROV123058811,1218640411,122438811,Torres,Keenan,null,null,null,null,null,Cleveland,OH,44126,null,1222205761,null,null,null,null,null,null,null,null,null,null,null
40754,PROV123058811,1218640411,122439311,Torres,Keenan,null,null,null,null,null,Cleveland,OH,44126,null,1222208011,null,null,null,null,null,null,null,null,null,null,null
40762,PROV123058811,1218640411,122466511,Torres,Keenan,null,null,null,null,null,Cleveland,OH,44126,null,1222330411,null,null,null,null,null,null,null,null,null,null,null
40765,PROV123058811,1218640411,122468011,Torres,Keenan,null,null,null,null,null,Cleveland,OH,44126,null,1222337161,null,null,null,null,null,null,null,null,null,null,null
40778,PROV123100561,1219016161,122420011,Lam,Buddy,null,null,null,null,null,North Royalton,OH,44133,null,1222121161,null,null,null,null,null,null,null,null,null,null,null
40781,PROV123100561,1219016161,122421911,Lam,Buddy,null,null,null,null,null,North Royalton,OH,44133,null,1222129711,null,null,null,null,null,null,null,null,null,null,null
40789,PROV123100561,1219016161,122438811,Lam,Buddy,null,null,null,null,null,North Royalton,OH,44133,null,1222205761,null,null,null,null,null,null,null,null,null,null,null
40790,PROV123100561,1219016161,122439311,Lam,Buddy,null,null,null,null,null,North Royalton,OH,44133,null,1222208011,null,null,null,null,null,null,null,null,null,null,null
40800,PROV123100561,1219016161,122466511,Lam,Buddy,null,null,null,null,null,North Royalton,OH,44133,null,1222330411,null,null,null,null,null,null,null,null,null,null,null
40815,PROV123142311,1219391911,122420011,Freeman,Issac,null,null,null,null,null,Lodi,OH,44254,null,1222121161,null,null,null,null,null,null,null,null,null,null,null
40817,PROV123142311,1219391911,122421911,Freeman,Issac,null,null,null,null,null,Lodi,OH,44254,null,1222129711,null,null,null,null,null,null,null,null,null,null,null
40827,PROV123142311,1219391911,122438811,Freeman,Issac,null,null,null,null,null,Lodi,OH,44254,null,1222205761,null,null,null,null,null,null,null,null,null,null,null
40838,PROV123142311,1219391911,122466511,Freeman,Issac,null,null,null,null,null,Lodi,OH,44254,null,1222330411,null,null,null,null,null,null,null,null,null,null,null
40841,PROV123142311,1219391911,122468011,Freeman,Issac,null,null,null,null,null,Lodi,OH,44254,null,1222337161,null,null,null,null,null,null,null,null,null,null,null
40858,PROV123184061,1219767661,122420011,Hayden,Freddy,null,null,null,null,null,Cleveland,OH,44126,null,1222121161,null,null,null,null,null,null,null,null,null,null,null
40861,PROV123184061,1219767661,122421911,Hayden,Freddy,null,null,null,null,null,Cleveland,OH,44126,null,1222129711,null,null,null,null,null,null,null,null,null,null,null
40865,PROV123184061,1219767661,122428411,Hayden,Freddy,null,null,null,null,null,Cleveland,OH,44126,null,1222158961,null,null,null,null,null,null,null,null,null,null,null
40870,PROV123184061,1219767661,122438811,Hayden,Freddy,null,null,null,null,null,Cleveland,OH,44126,null,1222205761,null,null,null,null,null,null,null,null,null,null,null
40871,PROV123184061,1219767661,122439311,Hayden,Freddy,null,null,null,null,null,Cleveland,OH,44126,null,1222208011,null,null,null,null,null,null,null,null,null,null,null
40885,PROV123184061,1219767661,122466511,Hayden,Freddy,null,null,null,null,null,Cleveland,OH,44126,null,1222330411,null,null,null,null,null,null,null,null,null,null,null
40888,PROV123184061,1219767661,122468011,Hayden,Freddy,null,null,null,null,null,Cleveland,OH,44126,null,1222337161,null,null,null,null,null,null,null,null,null,null,null
40904,PROV123225811,1220143411,122420011,Mendoza,Emilio,null,null,null,null,null,Lorain,OH,44053,null,1222121161,null,null,null,null,null,null,null,null,null,null,null
40906,PROV123225811,1220143411,122421911,Mendoza,Emilio,null,null,null,null,null,Lorain,OH,44053,null,1222129711,null,null,null,null,null,null,null,null,null,null,null
40913,PROV123225811,1220143411,122438811,Mendoza,Emilio,null,null,null,null,null,Lorain,OH,44053,null,1222205761,null,null,null,null,null,null,null,null,null,null,null
40923,PROV123225811,1220143411,122466511,Mendoza,Emilio,null,null,null,null,null,Lorain,OH,44053,null,1222330411,null,null,null,null,null,null,null,null,null,null,null
40926,PROV123225811,1220143411,122468011,Mendoza,Emilio,null,null,null,null,null,Lorain,OH,44053,null,1222337161,null,null,null,null,null,null,null,null,null,null,null
40941,PROV123267561,1220519161,122420011,Ramirez,Brianna,null,null,null,null,null,Brecksville,OH,44141,null,1222121161,null,null,null,null,null,null,null,null,null,null,null
40945,PROV123267561,1220519161,122421911,Ramirez,Brianna,null,null,null,null,null,Brecksville,OH,44141,null,1222129711,null,null,null,null,null,null,null,null,null,null,null
40957,PROV123267561,1220519161,122438811,Ramirez,Brianna,null,null,null,null,null,Brecksville,OH,44141,null,1222205761,null,null,null,null,null,null,null,null,null,null,null
40972,PROV123267561,1220519161,122466511,Ramirez,Brianna,null,null,null,null,null,Brecksville,OH,44141,null,1222330411,null,null,null,null,null,null,null,null,null,null,null
40976,PROV123267561,1220519161,122472011,Ramirez,Brianna,null,null,null,null,null,Brecksville,OH,44141,null,1222355161,null,null,null,null,null,null,null,null,null,null,null
40990,PROV123309311,1220894911,122420011,Johnston,Messiah,null,null,null,null,null,Brecksville,OH,44141,null,1222121161,null,null,null,null,null,null,null,null,null,null,null
40993,PROV123309311,1220894911,122421911,Johnston,Messiah,null,null,null,null,null,Brecksville,OH,44141,null,1222129711,null,null,null,null,null,null,null,null,null,null,null
40998,PROV123309311,1220894911,122428411,Johnston,Messiah,null,null,null,null,null,Brecksville,OH,44141,null,1222158961,null,null,null,null,null,null,null,null,null,null,null
41001,PROV123309311,1220894911,122438811,Johnston,Messiah,null,null,null,null,null,Brecksville,OH,44141,null,1222205761,null,null,null,null,null,null,null,null,null,null,null
41002,PROV123309311,1220894911,122439311,Johnston,Messiah,null,null,null,null,null,Brecksville,OH,44141,null,1222208011,null,null,null,null,null,null,null,null,null,null,null
41014,PROV123309311,1220894911,122466511,Johnston,Messiah,null,null,null,null,null,Brecksville,OH,44141,null,1222330411,null,null,null,null,null,null,null,null,null,null,null
41018,PROV123309311,1220894911,122468011,Johnston,Messiah,null,null,null,null,null,Brecksville,OH,44141,null,1222337161,null,null,null,null,null,null,null,null,null,null,null
41029,PROV123351061,1221270661,122420011,Summers,Jeffrey,null,null,null,null,null,Chagrin Falls,OH,44022,null,1222121161,null,null,null,null,null,null,null,null,null,null,null
41031,PROV123351061,1221270661,122421911,Summers,Jeffrey,null,null,null,null,null,Chagrin Falls,OH,44022,null,1222129711,null,null,null,null,null,null,null,null,null,null,null
41039,PROV123351061,1221270661,122438811,Summers,Jeffrey,null,null,null,null,null,Chagrin Falls,OH,44022,null,1222205761,null,null,null,null,null,null,null,null,null,null,null
41040,PROV123351061,1221270661,122439311,Summers,Jeffrey,null,null,null,null,null,Chagrin Falls,OH,44022,null,1222208011,null,null,null,null,null,null,null,null,null,null,null
41052,PROV123351061,1221270661,122466511,Summers,Jeffrey,null,null,null,null,null,Chagrin Falls,OH,44022,null,1222330411,null,null,null,null,null,null,null,null,null,null,null
41055,PROV123351061,1221270661,122468011,Summers,Jeffrey,null,null,null,null,null,Chagrin Falls,OH,44022,null,1222337161,null,null,null,null,null,null,null,null,null,null,null
41071,PROV123392811,1221646411,122420011,Jennings,Jeremiah,null,null,null,null,null,Cleveland,OH,44121,null,1222121161,null,null,null,null,null,null,null,null,null,null,null
41074,PROV123392811,1221646411,122421911,Jennings,Jeremiah,null,null,null,null,null,Cleveland,OH,44121,null,1222129711,null,null,null,null,null,null,null,null,null,null,null
41078,PROV123392811,1221646411,122428411,Jennings,Jeremiah,null,null,null,null,null,Cleveland,OH,44121,null,1222158961,null,null,null,null,null,null,null,null,null,null,null
41082,PROV123392811,1221646411,122438811,Jennings,Jeremiah,null,null,null,null,null,Cleveland,OH,44121,null,1222205761,null,null,null,null,null,null,null,null,null,null,null
41083,PROV123392811,1221646411,122439311,Jennings,Jeremiah,null,null,null,null,null,Cleveland,OH,44121,null,1222208011,null,null,null,null,null,null,null,null,null,null,null
41091,PROV123392811,1221646411,122466511,Jennings,Jeremiah,null,null,null,null,null,Cleveland,OH,44121,null,1222330411,null,null,null,null,null,null,null,null,null,null,null
41094,PROV123392811,1221646411,122468011,Jennings,Jeremiah,null,null,null,null,null,Cleveland,OH,44121,null,1222337161,null,null,null,null,null,null,null,null,null,null,null
41162,PROV123445561,1222121161,122420011,Brownlee Park Physician Group,null,207L00000X,null,null,null,null,Cleveland,OH,44104,null,null,null,null,null,null,null,null,null,null,null,null,null
41170,PROV123446511,1222129711,122421911,Elm Springs Physician Group,null,207Q00000X,null,null,null,null,Chagrin Falls,OH,44022,null,null,null,null,null,null,null,null,null,null,null,null,null
41203,PROV123449761,1222158961,122428411,Needham Physician Group,null,207X00000X,null,null,null,null,Middlefield,OH,44062,null,null,null,null,null,null,null,null,null,null,null,null,null
41242,PROV123454961,1222205761,122438811,Bright Physician Group,null,2085R0202X,null,null,null,null,Madison,OH,44057,null,null,null,null,null,null,null,null,null,null,null,null,null
41245,PROV123455211,1222208011,122439311,Rising Star Physician Group,null,208600000X,null,null,null,null,Painesville,OH,44077,null,null,null,null,null,null,null,null,null,null,null,null,null
41317,PROV123468811,1222330411,122466511,Beaulieu Medical Group,null,282N00000X,null,null,null,null,Beachwood,OH,44122,null,null,null,null,null,null,null,null,null,null,null,null,null
41323,PROV123469561,1222337161,122468011,Belle Fourche Techologies Inc,null,291U00000X,null,null,null,null,Cleveland,OH,44124,null,null,null,null,null,null,null,null,null,null,null,null,null
41330,PROV123470661,1222347061,122470211,Narragansett Group,null,320800000X,null,null,null,null,Montville,OH,44064,null,null,null,null,null,null,null,null,null,null,null,null,null
41337,PROV123471561,1222355161,122472011,Copiague Medical Inc,null,332H00000X,null,null,null,null,Lagrange,OH,44050,null,null,null,null,null,null,null,null,null,null,null,null,null
41403,PROV123838511,1225657711,123205911,Jarrell Clinic,null,261Q00000X,null,null,null,null,Westlake,OH,44145,null,null,null,null,null,null,null,null,null,null,null,null,null
41425,PROV123842111,1225690111,123213111,Northvue Hospital,null,282N00000X,null,null,null,null,Cleveland,OH,44114,null,null,null,null,null,null,null,null,null,null,null,null,null
